0;629;-104278.8866659752;-94122.56603635015;162
1;626;-104287.85;-94105.37;162
2;630;-104458.04;-94329.86;162
3;616;-104497.842173306;-94358.90888110301;162
4;639;-105456.01;-94993.65;162
5;636;-105462.27;-94976.17;162
6;12;-105655.76;-95028.52;162
7;634;-105696.83;-95075.27;162
8;678;-106071.42513405527;-95039.14634930693;162
9;669;-106112.38652897863;-95027.7101712073;162
10;76;-106288.85;-95136.57;162
11;668;-106342.5;-95131.58;162
12;674;-106560.62;-95186.03;162
13;73;-106568.5;-95165.9;162
14;658;-106786.85846811836;-95149.7421827531;162
15;666;-106799.63;-95251.22;162
16;528;-107089.71;-95214.56;162
