0;116;-101520.29;-100001.26;171
1;119;-101709.63;-100014.88;171
2;118;-101728.86;-100021.08;171
3;104;-101753.46;-99755.19;171
4;711;-101764.30649856283;-98424.15159847477;171
5;105;-101764.82;-99761.18;171
6;125;-101787.42;-98423.54;171
7;115;-101877.84;-99707.56;171
8;120;-101884.83;-100069.82;171
9;121;-101894.85;-100053.16;171
10;1012;-101927.83891266519;-99709.84354381096;171
11;127;-101949.9;-98542.91;171
12;715;-101966.52;-98573.78;171
13;134;-102017.79;-99652.24;171
14;122;-102021.07;-99964.5;171
15;141;-102028.47;-99961.71;171
16;143;-102122.63;-99975.95;171
17;744;-102136.13485160774;-98663.30880207637;171
18;142;-102137.2;-99979.69;171
19;135;-102185.42;-99474.62;171
20;136;-102207.02;-99467.54;171
21;152;-102231.41;-98789.31;171
22;139;-102277.41;-100088.41;171
23;140;-102285.58;-100095.76;171
24;732;-102381.73;-98965.83;171
25;740;-102400.99;-98945.23;171
26;146;-102407.34;-99102.68;171
27;737;-102409.39;-98701.67;171
28;145;-102412.85;-99137.94;171
29;160;-102467.21;-98683.45;171
30;148;-102630.81;-98782.18;171
31;733;-102638.72;-98781.31;171
32;137;-102792.58;-99921.93;171
33;138;-102814.25;-99907.47;171
34;770;-103163.15;-99786.4;171
35;767;-103244.97;-99729.51;171
36;766;-103346.29;-99565.78;171
37;691;-103349.27;-99588.57;171
38;765;-103522.68;-99425.21;171
39;764;-103545.91;-99424.63;171
40;228;-104460.75;-98562.29;171
41;805;-104471.99;-98565.73;171
42;225;-104591.62;-98511.89;171
43;800;-104618.82;-98507.86;171
44;229;-104718.77;-97838.97;171
