0;746;-103402.21;-102780.0;122
1;747;-103418.71;-102966.92;122
2;165;-103427.95;-102788.2;122
3;163;-103452.97;-102640.79;122
4;164;-103464.95;-102647.48;122
5;761;-103589.75;-102328.21;122
6;760;-103595.2;-102342.08;122
7;759;-103754.86;-102383.62;122
8;758;-103782.6;-102354.54;122
9;166;-104013.89;-102412.58;122
10;204;-104054.48;-102333.36;122
11;203;-104060.31;-102343.26;122
12;198;-104273.72;-102318.75;122
13;199;-104309.46;-102333.17;122
14;207;-104333.51;-102157.13;122
15;212;-104337.69;-101982.34;122
16;206;-104352.88;-102155.61;122
17;201;-104367.8;-102011.46;122
18;200;-104420.26;-102140.16;122
19;202;-104559.73;-102074.01;122
20;211;-104613.4385006046;-102059.62741233376;122
21;194;-104887.93;-101935.17;122
22;195;-104888.12;-101925.58;122
23;197;-104911.17;-102075.08;122
24;196;-104948.14;-102024.5;122
25;189;-104980.0;-102444.39;122
26;188;-104998.59;-102447.95;122
27;269;-105203.57;-102507.02;122
28;268;-105213.17;-102489.26;122
29;830;-105227.47;-102176.58;122
30;832;-105236.25;-102190.54;122
31;827;-105268.41;-102428.49;122
32;831;-105274.84;-101913.18;122
33;266;-105280.44;-102478.21;122
34;829;-105291.98;-101912.29;122
35;282;-105530.56;-101934.24;122
36;283;-105571.85;-101959.97;122
37;281;-105866.86;-101977.3;122
38;294;-105880.9;-101989.75;122
39;378;-106228.95;-102033.94;122
40;989;-106533.85390436776;-102159.09374561996;122
41;869;-106637.6759550182;-102220.03308837877;122
42;541;-107041.47;-102109.11;122
43;542;-107049.08;-102098.31;122
44;503;-107081.63;-102504.58;122
45;516;-107095.35;-102502.91;122
46;543;-107125.25;-102350.86;122
47;10;-107129.12;-102327.55;122
48;540;-107146.31;-102052.84;122
49;540;-107146.31;-102052.84;122
50;538;-107524.55;-102219.24;122
51;310;-107559.62;-102708.32;122
52;310;-107559.62;-102708.32;122
53;925;-107625.08;-103117.77;122
54;521;-107653.99;-103018.24;122
55;521;-107653.99;-103018.24;122
56;505;-107655.06;-102500.24;122
57;505;-107655.06;-102500.24;122
58;501;-107752.93;-102745.45;122
59;501;-107752.93;-102745.45;122
60;1025;-108102.81093469674;-103074.8246594517;122
