0;97;-101959.47;-101795.46;125
1;98;-101970.18;-101783.3;125
2;717;-102227.22;-101894.71;125
3;716;-102227.55;-101920.36;125
4;726;-102509.72;-101859.8;125
5;727;-102515.87;-101878.09;125
6;730;-102764.70414054944;-102345.36371072767;125
7;133;-102770.03;-102362.19;125
8;722;-102849.51;-101421.76;125
9;723;-102865.58;-101399.39;125
10;721;-103007.51;-102085.97;125
11;753;-103040.03;-102067.93;125
12;749;-103174.51;-101870.25;125
13;750;-103210.92;-101837.0;125
14;748;-103481.37;-101650.92;125
15;757;-103529.69;-101634.82;125
16;761;-103589.75;-102328.21;125
17;760;-103595.2;-102342.08;125
18;759;-103754.86;-102383.62;125
19;758;-103782.6;-102354.54;125
20;166;-104013.89;-102412.58;125
21;204;-104054.48;-102333.36;125
22;203;-104060.31;-102343.26;125
23;198;-104273.72;-102318.75;125
24;199;-104309.46;-102333.17;125
25;209;-104318.74;-101876.43;125
26;210;-104329.45;-101849.83;125
27;207;-104333.51;-102157.13;125
28;797;-104431.06;-101723.48;125
29;191;-104731.0;-101677.86;125
30;795;-104741.4;-101691.52;125
31;796;-104911.86;-101688.38;125
32;828;-105046.86;-101627.86;125
33;287;-105447.82;-101232.23;125
34;1004;-105463.93407291333;-101208.08123805857;125
35;290;-105761.18;-101097.27;125
36;289;-105894.4;-101171.62;125
37;288;-106033.78;-101107.92;125
38;388;-106176.2;-101085.06;125
39;387;-106378.14;-101089.06;125
40;386;-106385.21;-101073.57;125
41;385;-106674.29;-100994.88;125
42;389;-106757.03;-100945.88;125
43;440;-106999.56;-100744.24;125
44;558;-107118.74;-101197.15;125
