0;97;-101959.47;-101795.46;119
1;98;-101970.18;-101783.3;119
2;99;-101995.52;-102016.59;119
3;707;-102002.37;-102008.48;119
4;717;-102227.22;-101894.71;119
5;716;-102227.55;-101920.36;119
6;726;-102509.72;-101859.8;119
7;727;-102515.87;-101878.09;119
8;725;-102556.6;-102172.39;119
9;132;-102642.99;-102233.26;119
10;722;-102849.51;-101421.76;119
11;723;-102865.58;-101399.39;119
12;130;-102992.86;-102011.13;119
13;731;-103012.13;-102009.23;119
14;749;-103174.51;-101870.25;119
15;750;-103210.92;-101837.0;119
16;752;-103260.70410270983;-101287.68122082387;119
17;751;-103269.77;-101294.22;119
18;775;-103358.57;-100763.83;119
19;776;-103364.8;-100773.19;119
20;777;-103456.31;-100462.21;119
21;778;-103467.02;-100463.6;119
22;748;-103481.37;-101650.92;119
23;757;-103529.69;-101634.82;119
24;762;-103544.73;-101579.29;119
25;756;-103586.35;-101579.63;119
26;782;-103699.86;-100194.78;119
27;786;-103718.6;-100106.34;119
28;784;-103738.83;-100125.9;119
29;772;-103786.35;-100195.03;119
30;783;-103895.41;-100162.43;119
31;694;-104519.78092973231;-100793.13013878664;119
32;213;-104589.54;-100696.1;119
33;259;-104635.54;-100919.19;119
34;222;-104759.2;-100697.28;119
35;109;-104899.42;-100859.7;119
36;108;-104913.48;-100837.78;119
37;257;-105076.45;-100946.89;119
38;258;-105092.32;-100957.4;119
39;276;-105287.53;-101100.79;119
40;277;-105302.37;-101111.62;119
41;287;-105447.82;-101232.23;119
42;1004;-105463.93407291333;-101208.08123805857;119
43;290;-105761.18;-101097.27;119
44;289;-105894.4;-101171.62;119
45;288;-106033.78;-101107.92;119
46;388;-106176.2;-101085.06;119
47;387;-106378.14;-101089.06;119
48;386;-106385.21;-101073.57;119
49;385;-106674.29;-100994.88;119
50;389;-106757.03;-100945.88;119
51;441;-107020.04;-100736.2;119
52;1018;-107041.77476893748;-101229.91096074758;119
