0;198;-104273.72;-102318.75;129
1;209;-104318.74;-101876.43;129
2;210;-104329.45;-101849.83;129
3;207;-104333.51;-102157.13;129
4;206;-104352.88;-102155.61;129
5;200;-104420.26;-102140.16;129
6;797;-104431.06;-101723.48;129
7;202;-104559.73;-102074.01;129
8;211;-104613.4385006046;-102059.62741233376;129
9;191;-104731.0;-101677.86;129
10;795;-104741.4;-101691.52;129
11;194;-104887.93;-101935.17;129
12;195;-104888.12;-101925.58;129
13;197;-104911.17;-102075.08;129
14;796;-104911.86;-101688.38;129
15;196;-104948.14;-102024.5;129
16;189;-104980.0;-102444.39;129
17;188;-104998.59;-102447.95;129
18;828;-105046.86;-101627.86;129
19;269;-105203.57;-102507.02;129
20;268;-105213.17;-102489.26;129
21;827;-105268.41;-102428.49;129
22;266;-105280.44;-102478.21;129
23;287;-105447.82;-101232.23;129
24;1004;-105463.93407291333;-101208.08123805857;129
25;290;-105761.18;-101097.27;129
26;279;-105866.72;-100896.59;129
27;289;-105894.4;-101171.62;129
28;288;-106033.78;-101107.92;129
29;388;-106176.2;-101085.06;129
30;387;-106378.14;-101089.06;129
31;386;-106385.21;-101073.57;129
32;385;-106674.29;-100994.88;129
33;389;-106757.03;-100945.88;129
34;440;-106999.56;-100744.24;129
35;558;-107118.74;-101197.15;129
