0;704;-101856.51;-101822.02;112
1;717;-102227.22;-101894.71;112
2;716;-102227.55;-101920.36;112
3;726;-102509.72;-101859.8;112
4;727;-102515.87;-101878.09;112
5;722;-102849.51;-101421.76;112
6;723;-102865.58;-101399.39;112
7;751;-103269.77;-101294.22;112
8;762;-103544.73;-101579.29;112
9;756;-103586.35;-101579.63;112
10;208;-104277.99;-101693.69;112
11;797;-104431.06;-101723.48;112
12;191;-104731.0;-101677.86;112
13;795;-104741.4;-101691.52;112
14;796;-104911.86;-101688.38;112
15;828;-105046.86;-101627.86;112
16;830;-105227.47;-102176.58;112
17;832;-105236.25;-102190.54;112
18;827;-105268.41;-102428.49;112
19;831;-105274.84;-101913.18;112
20;266;-105280.44;-102478.21;112
21;829;-105291.98;-101912.29;112
22;272;-105722.56;-102581.2;112
23;271;-105742.74;-102575.8;112
24;380;-106217.2;-102161.99;112
25;381;-106248.58;-102114.98;112
26;989;-106533.85390436776;-102159.09374561996;112
27;869;-106637.6759550182;-102220.03308837877;112
28;541;-107041.47;-102109.11;112
29;542;-107049.08;-102098.31;112
30;503;-107081.63;-102504.58;112
31;516;-107095.35;-102502.91;112
32;543;-107125.25;-102350.86;112
33;10;-107129.12;-102327.55;112
34;540;-107146.31;-102052.84;112
35;518;-107301.29;-102385.38;112
36;538;-107524.55;-102219.24;112
37;310;-107559.62;-102708.32;112
38;521;-107653.99;-103018.24;112
39;505;-107655.06;-102500.24;112
40;501;-107752.93;-102745.45;112
41;577;-108251.01;-102833.68;112
