0;124;-101302.34;-99804.3;117
1;123;-101315.5;-99829.06;117
2;117;-101493.79;-99968.88;117
3;116;-101520.29;-100001.26;117
4;119;-101709.63;-100014.88;117
5;118;-101728.86;-100021.08;117
6;120;-101884.83;-100069.82;117
7;121;-101894.85;-100053.16;117
8;122;-102021.07;-99964.5;117
9;141;-102028.47;-99961.71;117
10;143;-102122.63;-99975.95;117
11;142;-102137.2;-99979.69;117
12;139;-102277.41;-100088.41;117
13;140;-102285.58;-100095.76;117
14;137;-102792.58;-99921.93;117
15;138;-102814.25;-99907.47;117
16;770;-103163.15;-99786.4;117
17;767;-103244.97;-99729.51;117
18;779;-103283.29;-99818.83;117
19;766;-103346.29;-99565.78;117
20;691;-103349.27;-99588.57;117
21;774;-103410.59;-99904.77;117
22;773;-103414.27;-99913.2;117
23;765;-103522.68;-99425.21;117
24;764;-103545.91;-99424.63;117
25;768;-103643.5;-99453.56;117
26;769;-103650.67;-99459.31;117
27;781;-103703.89;-100125.35;117
28;785;-103715.97;-100117.58;117
29;771;-103918.36;-99410.5;117
30;787;-103931.57;-99415.05;117
31;217;-104361.42;-99334.49;117
32;218;-104375.85;-99328.0;117
33;216;-104587.38;-99431.91;117
34;215;-104638.85;-99443.96;117
35;214;-104907.67;-99367.84;117
36;452;-105233.04;-99103.06;117
37;322;-105424.33;-99044.64;117
38;321;-105462.35;-99002.28;117
39;320;-105649.56;-98984.75;117
40;317;-105682.17;-99043.27;117
41;319;-105790.91;-99107.05;117
42;318;-105817.33;-99103.07;117
43;299;-105855.31;-99342.8;117
44;273;-106004.77;-99221.99;117
45;274;-106013.52;-99221.37;117
46;444;-106017.28;-98852.36;117
47;446;-106025.83;-98604.24;117
48;445;-106027.77;-98850.69;117
49;448;-106045.74;-98590.38;117
50;431;-106095.33;-99310.37;117
51;437;-106124.25;-99314.68;117
52;423;-106402.8;-99289.78;117
53;447;-106415.98;-98591.36;117
54;439;-106462.23;-99301.85;117
55;449;-106581.18;-99035.41;117
56;450;-106594.42;-99048.6;117
57;88;-106688.11;-99381.79;117
58;419;-106722.41;-99402.9;117
59;409;-106998.97;-99255.62;117
