0;745;-102136.13485160774;-98663.30880207637;2
1;736;-102231.41;-98789.31;2
2;147;-102381.73;-98965.83;2
3;156;-102400.99;-98945.23;2
4;734;-102676.09;-98810.3;2
5;161;-102932.36;-98676.69;2
6;162;-102962.16;-98672.14;2
7;172;-103411.08;-99046.23;2
8;171;-103417.17;-99041.11;2
9;595;-103725.69;-95975.2;2
10;594;-103879.91;-95751.23;2
11;185;-103922.82;-96235.62;2
12;107;-103972.32;-95981.88;2
13;237;-104003.78;-96559.17;2
14;250;-104031.08;-96173.83;2
15;261;-104032.88;-96536.98;2
16;597;-104058.98;-95839.14;2
17;953;-104075.89;-95771.82;2
18;248;-104091.69;-96778.69;2
19;244;-104101.68;-97408.6;2
20;245;-104114.84;-97401.12;2
21;243;-104117.95;-97049.09;2
22;247;-104200.64;-96833.39;2
23;609;-104226.49;-95797.22;2
24;799;-104280.83;-98312.61;2
25;599;-104296.72;-95828.26;2
26;1010;-104303.63612383851;-98554.77838335252;2
27;246;-104328.14;-96988.84;2
28;260;-104345.95;-97003.12;2
29;227;-104412.8;-98632.87;2
30;230;-104447.68;-98306.88;2
31;234;-104471.99;-98565.73;2
32;224;-104563.77;-98320.53;2
33;239;-104604.14;-97197.81;2
34;238;-104609.35;-97210.07;2
35;226;-104618.82;-98507.86;2
36;1001;-104675.71;-95821.42;2
37;607;-104700.62;-95803.69;2
38;232;-104768.69;-98266.88;2
39;52;-104801.2;-98279.24;2
40;233;-104935.73;-98290.43;2
41;231;-104942.78;-98303.15;2
42;241;-104957.37;-97342.73;2
43;240;-104965.93;-97337.63;2
44;859;-105043.39;-96109.56;2
45;858;-105062.32;-96107.23;2
46;332;-105119.12;-97474.49;2
47;331;-105122.88;-97490.88;2
48;315;-105155.04;-98252.49;2
49;312;-105181.29;-98229.14;2
50;360;-105210.86;-96382.34;2
51;313;-105254.68;-97686.43;2
52;323;-105277.7;-97707.8;2
53;351;-105287.42;-96454.4;2
54;352;-105326.62;-96569.43;2
55;339;-105452.81;-96732.86;2
56;347;-105493.13;-96785.72;2
57;86;-105637.56;-96808.45;2
58;85;-105653.28;-96814.42;2
59;341;-105797.42;-96746.57;2
60;342;-105815.99;-96725.14;2
61;346;-105840.49;-96519.72;2
62;343;-105860.11;-96563.44;2
63;345;-105900.6;-96673.99;2
64;344;-105906.64;-96635.59;2
65;363;-106012.76;-96367.98;2
66;335;-106015.21;-96351.32;2
67;457;-106251.29;-96169.58;2
68;458;-106344.84;-96171.5;2
69;490;-106724.64;-96023.19;2
70;491;-106752.7;-95980.67;2
71;56;-106877.17;-95698.23;2
72;655;-106885.28346821877;-95700.604683315;2
73;654;-106946.7;-95556.57;2
74;78;-107008.56;-95490.23;2
75;80;-107020.11;-95212.99;2
