0;859;-105043.39;-96109.56;11
1;858;-105062.32;-96107.23;11
2;360;-105210.86;-96382.34;11
3;370;-105284.38;-95991.59;11
4;351;-105287.42;-96454.4;11
5;19;-105294.01;-95844.02;11
6;371;-105299.61;-95995.91;11
7;18;-105326.04;-95824.84;11
8;352;-105326.62;-96569.43;11
9;16;-105373.94;-95734.72;11
10;339;-105452.81;-96732.86;11
11;347;-105493.13;-96785.72;11
12;362;-105538.35;-96008.83;11
13;26;-105556.0408335595;-95684.40583339431;11
14;27;-105587.02;-95875.21;11
15;28;-105593.51;-95907.44;11
16;86;-105637.56;-96808.45;11
17;348;-105643.02;-96045.85;11
18;85;-105653.28;-96814.42;11
19;337;-105713.9;-96309.68;11
20;338;-105719.88;-96325.39;11
21;341;-105797.42;-96746.57;11
22;342;-105815.99;-96725.14;11
23;346;-105840.49;-96519.72;11
24;345;-105900.6;-96673.99;11
25;344;-105906.64;-96635.59;11
26;363;-106012.76;-96367.98;11
27;335;-106015.21;-96351.32;11
28;492;-106048.05;-96569.91;11
29;340;-106068.28;-96585.41;11
30;468;-106270.67;-96457.19;11
31;485;-106315.88;-96307.18;11
32;486;-106325.58;-96320.92;11
33;487;-106449.51;-96435.13;11
34;488;-106492.31;-96447.01;11
