0;960;-107102.8;-101781.42;471
1;561;-107268.49;-101728.6;471
2;537;-107286.31;-102095.09;471
3;502;-107319.63;-102563.55;471
4;560;-107381.0;-101739.33;471
5;559;-107472.33;-101878.29;471
6;834;-107559.62;-102708.32;471
7;933;-107581.42;-102198.59;471
8;924;-107625.08;-103117.77;471
9;928;-107653.99;-103018.24;471
10;506;-107655.98;-102504.64;471
11;918;-107752.93;-102745.45;471
12;1026;-108103.16416368038;-103073.41174351703;471
13;574;-108145.87;-103052.15;471
14;914;-108221.94694854727;-102975.10717631762;471
15;497;-108401.93;-103222.84;471
16;575;-108450.51;-102954.49;471
17;974;-108611.0;-103212.55;471
18;971;-108633.94;-103087.73;471
19;580;-108654.89;-103440.08;471
20;939;-108680.61;-103239.46;471
21;587;-108937.83;-103208.76;471
