0;459;-106331.99;-97379.59;776
1;481;-106532.67;-97275.79;776
2;478;-106680.98;-97288.83;776
3;479;-106688.65;-97277.31;776
4;484;-106790.95;-97111.1;776
5;906;-106791.2;-97137.51;776
6;475;-106826.16;-96699.81;776
7;477;-106835.46;-96672.9;776
8;471;-106865.6;-96906.59;776
9;474;-106880.09;-96852.94;776
10;463;-106886.32;-96345.37;776
11;493;-106898.93;-96325.82;776
12;794;-106975.22;-95602.61;776
13;144;-106979.51;-95226.45;776
14;8;-106980.35;-95289.3;776
15;187;-106985.92;-95598.8;776
16;5;-106997.31;-95311.49;776
17;895;-106999.08;-96066.1;776
18;897;-107004.52;-96080.98;776
19;681;-107008.56;-95490.23;776
