0;946;-103055.33836526402;-95462.37048401363;108
1;590;-103055.84;-95605.42;108
2;591;-103097.89;-95148.46;108
3;592;-103100.09;-95100.64;108
4;173;-103441.79;-96114.45;108
5;174;-103456.83;-96098.84;108
6;175;-103543.27;-96685.43;108
7;176;-103550.21;-96609.89;108
8;177;-103782.94;-96828.11;108
9;178;-103793.26;-96821.2;108
10;693;-103934.24;-96642.56;108
11;692;-103960.0;-96640.32;108
12;817;-104091.69;-96778.69;108
13;813;-104117.95;-97049.09;108
14;816;-104200.64;-96833.39;108
15;236;-104266.39;-96923.24;108
16;1009;-104303.63612383851;-98554.7783833525;108
17;801;-104447.68;-98306.88;108
18;805;-104471.99;-98565.73;108
19;808;-104604.14;-97197.81;108
20;809;-104609.35;-97210.07;108
21;800;-104618.82;-98507.86;108
22;803;-104768.69;-98266.88;108
23;632;-104801.2;-98279.24;108
24;804;-104935.73;-98290.43;108
25;802;-104942.78;-98303.15;108
26;811;-104957.37;-97342.73;108
27;810;-104965.93;-97337.63;108
28;841;-105119.12;-97474.49;108
29;842;-105122.88;-97490.88;108
30;837;-105155.04;-98252.49;108
31;835;-105181.29;-98229.14;108
32;836;-105254.68;-97686.43;108
33;838;-105277.7;-97707.8;108
34;320;-105649.56;-98984.75;108
35;324;-105658.22;-98790.53;108
36;325;-105660.54;-98769.86;108
37;317;-105682.17;-99043.27;108
38;319;-105790.91;-99107.05;108
39;318;-105817.33;-99103.07;108
40;327;-105824.71;-98610.29;108
41;326;-105971.01;-98597.24;108
42;273;-106004.77;-99221.99;108
43;274;-106013.52;-99221.37;108
44;431;-106095.33;-99310.37;108
45;437;-106124.25;-99314.68;108
46;423;-106402.8;-99289.78;108
47;439;-106462.23;-99301.85;108
48;409;-106998.97;-99255.62;108
